to_node from_node capacity prob_failure
1	2	1000.0	0.011506101766473584
1	3	1000.0	0.003846913529364057
1	7	1000.0	0.00788302868337578
1	8	1000.0	0.02635381157831161
2	1	1000.0	0.0007672422234661306
2	7	1000.0	0.037771624378200544
3	1	1000.0	0.0017774795380832685
3	4	1000.0	0.0033215162565799474
3	7	1000.0	0.003964511587596135
3	10	1000.0	0.022562183850774086
3	16	1000.0	0.03820811946052905
3	17	1000.0	0.003721114876105065
3	18	1000.0	0.0018517121749398622
3	21	1000.0	0.008702867466072224
3	22	1000.0	0.038936451615061374
4	3	1000.0	0.006624950549350503
4	9	1000.0	0.0013013592452609819
4	10	1000.0	0.0006978845788932901
4	7	1000.0	0.0021803737359286294
5	6	1000.0	7.93965235619075e-5
5	8	1000.0	0.014168963008253812
6	5	1000.0	0.0038797576028653355
6	8	1000.0	0.034681141799575474
6	9	1000.0	0.0016166626532764107
6	10	1000.0	0.02397680043381226
6	14	1000.0	0.00560193233245933
6	15	1000.0	0.003340394241100645
7	1	1000.0	0.014921099970102474
7	2	1000.0	0.006148121635634787
7	3	1000.0	0.006018374926136887
7	4	1000.0	0.007415915679045573
7	8	1000.0	0.004855082197274547
8	1	1000.0	0.00296109928371453
8	5	1000.0	0.00011205845951134643
8	6	1000.0	0.042035427296796456
8	7	1000.0	0.0016518952182496098
9	4	1000.0	0.02123345233483934
9	6	1000.0	0.025230063433428613
9	10	1000.0	0.04178050616452591
9	14	1000.0	0.00019394348998711232
10	3	1000.0	0.03374001323591647
10	4	1000.0	0.003306618500028192
10	6	1000.0	0.0009074774575185783
10	9	1000.0	0.027753321987550966
10	14	1000.0	0.03673827339750477
10	17	1000.0	0.00013631338922330113
10	23	1000.0	0.006463953600636254
11	12	1000.0	0.008523144121563781
11	14	1000.0	0.0022639433195560045
11	15	1000.0	0.002269106278921162
12	11	1000.0	0.0019684311765080036
12	13	1000.0	0.0013777226590339312
12	14	1000.0	0.0009424801526750132
12	15	1000.0	0.0022190051606561776
13	12	1000.0	0.0027731509809039746
13	25	1000.0	0.00519215444216102
13	14	1000.0	0.008333041072942313
14	6	1000.0	0.01964261884659321
14	9	1000.0	0.0035849966225374257
14	10	1000.0	0.009162244902670385
14	11	1000.0	0.017327962832418112
14	12	1000.0	0.017773261049051376
14	13	1000.0	0.011966123743602888
14	16	1000.0	0.013996151039007077
14	17	1000.0	0.007660421744660557
14	18	1000.0	0.020319126737929707
14	23	1000.0	0.01883754483720149
15	6	1000.0	0.003416681972803195
15	11	1000.0	0.0005059632290120125
15	12	1000.0	0.00594369349465486
16	3	1000.0	0.0016302894760225962
16	14	1000.0	0.006562961437550526
16	17	1000.0	0.007799378233059861
16	18	1000.0	0.020161532203362094
16	22	1000.0	0.008138833959655823
17	3	1000.0	0.012199501933921424
17	10	1000.0	0.031549339699501536
17	14	1000.0	0.011189783317344205
17	16	1000.0	0.0023947959219102893
17	18	1000.0	0.00347455874870835
18	3	1000.0	0.008656348543004979
18	14	1000.0	0.025321878610045076
18	16	1000.0	0.0007140461892869566
18	17	1000.0	0.004313321920363812
18	19	1000.0	0.001533740312483678
18	20	1000.0	0.0002766926167171207
18	21	1000.0	0.008445502033364628
18	22	1000.0	0.0032374133610825724
18	23	1000.0	0.0006321263289726545
19	18	1000.0	0.0005031302838902975
19	22	1000.0	0.006912601063282673
20	18	1000.0	0.0007992053989345962
20	21	1000.0	0.03589817438563929
21	3	1000.0	0.004068759157991503
21	18	1000.0	0.007621184056141257
21	20	1000.0	0.005835208231047151
22	3	1000.0	0.033730272118149475
22	16	1000.0	0.03816310608283856
22	18	1000.0	0.0022139033023960927
22	19	1000.0	0.004080943967400271
22	23	1000.0	0.00014476779241341027
23	10	1000.0	0.006569106874407701
23	14	1000.0	0.04029990997848397
23	18	1000.0	0.0038723609996763964
23	22	1000.0	0.0017345186580840768
23	24	1000.0	0.016200908043349626
23	25	1000.0	0.04968876230592536
24	23	1000.0	0.0009151714499909123
24	25	1000.0	0.018128409722141022
25	13	1000.0	0.0016787281716829222
25	23	1000.0	0.005401087636054041
25	24	1000.0	0.004857897662668419
