to_node from_node capacity prob_failure
1	2	1000.0	0.0018579616642831415
1	3	1000.0	0.00026680988567014124
1	7	1000.0	0.0017639191219584907
1	8	1000.0	0.012988355125830929
2	1	1000.0	0.047862973808742576
2	7	1000.0	0.007468462303871127
3	1	1000.0	0.04142412142653269
3	4	1000.0	0.010974688547398297
3	7	1000.0	0.0022143708685292483
3	10	1000.0	0.006211494274582607
3	16	1000.0	0.0033897007176325123
3	17	1000.0	0.008315565725920519
3	18	1000.0	0.011614803190895284
3	21	1000.0	0.018009534226324668
3	22	1000.0	0.001244370428513196
4	3	1000.0	0.013309778889537159
4	9	1000.0	0.0028731171461439716
4	10	1000.0	0.01506045984150314
4	7	1000.0	0.009892731859499196
5	6	1000.0	0.03094887852731976
5	8	1000.0	0.0004717380811397783
6	5	1000.0	0.004532301630211301
6	8	1000.0	0.0023644312022517203
6	9	1000.0	0.0062557145704752746
6	10	1000.0	0.0007403589390997138
6	14	1000.0	0.0023412516242010866
6	15	1000.0	0.0008157681480460353
7	1	1000.0	0.00012170180694889561
7	2	1000.0	0.00047016006488854653
7	3	1000.0	0.03668951980897999
7	4	1000.0	0.009492988574920588
7	8	1000.0	0.001931333322492514
8	1	1000.0	0.0475228898111132
8	5	1000.0	0.016624224676862552
8	6	1000.0	0.006864255663086201
8	7	1000.0	0.0056230016781496405
9	4	1000.0	0.003604527509086906
9	6	1000.0	0.007137873670086256
9	10	1000.0	0.0035407803933383965
9	14	1000.0	0.0007410010800953981
10	3	1000.0	0.0193531993441647
10	4	1000.0	0.002054499618711137
10	6	1000.0	0.01898695127225077
10	9	1000.0	0.001568110701111906
10	14	1000.0	0.008514962604880385
10	17	1000.0	0.0003806479665949094
10	23	1000.0	0.025247482837140685
11	12	1000.0	0.006795659591017415
11	14	1000.0	0.028175391077397752
11	15	1000.0	0.003613619659416754
12	11	1000.0	0.015844437195413535
12	13	1000.0	0.0005357127861645243
12	14	1000.0	0.00587079339180699
12	15	1000.0	0.003141637522461695
13	12	1000.0	0.01790963163365076
13	25	1000.0	0.0007498953826896501
13	14	1000.0	0.010554588802844345
14	6	1000.0	0.03744221215633785
14	9	1000.0	0.011115796368161868
14	10	1000.0	0.004748497942465652
14	11	1000.0	0.0009959102120751975
14	12	1000.0	0.0004936947982963805
14	13	1000.0	0.0065685267984602926
14	16	1000.0	0.0005158253081796792
14	17	1000.0	0.023547500443796675
14	18	1000.0	0.0015736341939148887
14	23	1000.0	0.02221219226860807
15	6	1000.0	0.023755264676945456
15	11	1000.0	0.0037159378557100977
15	12	1000.0	0.01663660646655682
16	3	1000.0	0.0006513579820597355
16	14	1000.0	0.007594523679443268
16	17	1000.0	0.004455275765741915
16	18	1000.0	0.007675007767167903
16	22	1000.0	0.014666739628734772
17	3	1000.0	0.020834059246520344
17	10	1000.0	0.00215240505886328
17	14	1000.0	0.013749317864094621
17	16	1000.0	0.00038372358999182795
17	18	1000.0	0.01050153459529707
18	3	1000.0	0.0020852739164974312
18	14	1000.0	0.027652526511873245
18	16	1000.0	0.004045237417754321
18	17	1000.0	0.004292478388953535
18	19	1000.0	0.049275606599833335
18	20	1000.0	0.0031204391625790084
18	21	1000.0	0.0036488335910349013
18	22	1000.0	0.002262134829656911
18	23	1000.0	0.005694470504534392
19	18	1000.0	0.0034378376353273333
19	22	1000.0	0.012806626596837001
20	18	1000.0	0.010229978242918969
20	21	1000.0	0.005942927053811969
21	3	1000.0	0.00015468851846698562
21	18	1000.0	0.005763395047677135
21	20	1000.0	0.024516504292561563
22	3	1000.0	0.000874413735666062
22	16	1000.0	0.007969016216759313
22	18	1000.0	0.005716711469033155
22	19	1000.0	0.003356903523549039
22	23	1000.0	0.0006085234305942578
23	10	1000.0	0.008933513244541719
23	14	1000.0	0.0024497507052231478
23	18	1000.0	0.0006258435753329809
23	22	1000.0	0.00015164225803912103
23	24	1000.0	0.0065593359581805465
23	25	1000.0	0.00018137273257468208
24	23	1000.0	0.022123221761721164
24	25	1000.0	0.0024253893744364224
25	13	1000.0	0.0014404041614412303
25	23	1000.0	0.0012138992798933716
25	24	1000.0	0.0025925862726130437
