to_node from_node capacity prob_failure
1	2	1000.0	0.0014445550626812132
1	3	1000.0	0.02101276538197752
1	7	1000.0	0.01883931891440694
1	8	1000.0	0.006428990645864502
2	1	1000.0	0.03034141277896438
2	7	1000.0	0.007821865242487009
3	1	1000.0	0.012152823515756368
3	4	1000.0	0.010814464482398438
3	7	1000.0	0.00045269584389423523
3	10	1000.0	0.0001310042441805037
3	16	1000.0	0.042709748226855075
3	17	1000.0	0.002600235030789213
3	18	1000.0	0.0014584001737121116
3	21	1000.0	0.00028155248277076945
3	22	1000.0	0.008192660637549289
4	3	1000.0	0.0006661353018672181
4	9	1000.0	0.06749200446533013
4	10	1000.0	0.0003894122741136805
4	7	1000.0	0.001626016543347366
5	6	1000.0	0.014036342531612503
5	8	1000.0	0.00958543607964825
6	5	1000.0	0.03700543274185268
6	8	1000.0	0.027797429142363824
6	9	1000.0	0.0006407426598408935
6	10	1000.0	0.04136231414801599
6	14	1000.0	0.001456907123064397
6	15	1000.0	0.013256141444068238
7	1	1000.0	0.0016018752310750439
7	2	1000.0	0.05998644222232938
7	3	1000.0	0.0014415051031432125
7	4	1000.0	0.002816440509398197
7	8	1000.0	0.00433108362737019
8	1	1000.0	0.011052932762567002
8	5	1000.0	0.005556020855875414
8	6	1000.0	0.01434129155813799
8	7	1000.0	0.01297404597928299
9	4	1000.0	0.003266860517626989
9	6	1000.0	0.00016827918266331285
9	10	1000.0	0.000985466961704567
9	14	1000.0	0.024923732652778904
10	3	1000.0	0.005202913866888885
10	4	1000.0	0.00642213447918355
10	6	1000.0	0.010222309016361893
10	9	1000.0	0.003052927675093347
10	14	1000.0	0.003705031435975203
10	17	1000.0	0.0029010156532073995
10	23	1000.0	0.040108808128568485
11	12	1000.0	0.005458033460682615
11	14	1000.0	0.00042500192514211693
11	15	1000.0	0.0020250938741267653
12	11	1000.0	0.00367982983837946
12	13	1000.0	0.013930261090765892
12	14	1000.0	0.0046119946250766574
12	15	1000.0	0.011288340158679792
13	12	1000.0	0.0024091455912847825
13	25	1000.0	0.018775100383876323
13	14	1000.0	0.005892067319177045
14	6	1000.0	0.04218864935208523
14	9	1000.0	0.0108415725868325
14	10	1000.0	0.0033448961573541176
14	11	1000.0	0.013314906151412054
14	12	1000.0	0.012050637519707603
14	13	1000.0	0.025570032344249396
14	16	1000.0	0.011046175898624642
14	17	1000.0	0.0020035512613995085
14	18	1000.0	0.00010269909081340279
14	23	1000.0	0.027049308757419267
15	6	1000.0	0.005491373486287651
15	11	1000.0	0.008156685364084497
15	12	1000.0	0.00030396907734804384
16	3	1000.0	0.0009548572132392308
16	14	1000.0	0.0005923092964819547
16	17	1000.0	0.020881897372743305
16	18	1000.0	0.0020374174666545567
16	22	1000.0	0.014082485504656142
17	3	1000.0	0.016074286934121076
17	10	1000.0	0.02517186106236597
17	14	1000.0	0.017705604642921816
17	16	1000.0	0.0030430290774729673
17	18	1000.0	0.001568732353702717
18	3	1000.0	0.014434146538431161
18	14	1000.0	0.0012659264606562197
18	16	1000.0	0.003637195454949262
18	17	1000.0	0.007976094351239051
18	19	1000.0	0.0014838646260143856
18	20	1000.0	0.009261761906112288
18	21	1000.0	0.03911076095530216
18	22	1000.0	0.00024205930220699834
18	23	1000.0	0.0048640584658933925
19	18	1000.0	0.0008705839566970281
19	22	1000.0	0.027787948353759546
20	18	1000.0	0.002830367152678185
20	21	1000.0	0.043608475102254456
21	3	1000.0	0.001903941281184682
21	18	1000.0	0.011875606437177076
21	20	1000.0	0.055384530795705135
22	3	1000.0	0.0012763861606251304
22	16	1000.0	0.005622752876324142
22	18	1000.0	0.001955069381503913
22	19	1000.0	0.007021472866564789
22	23	1000.0	0.0008878666471128067
23	10	1000.0	0.0019531221827958883
23	14	1000.0	0.011612844184545881
23	18	1000.0	0.015461037389759957
23	22	1000.0	0.013779650980370293
23	24	1000.0	0.0001379812953564287
23	25	1000.0	0.0013252756782953967
24	23	1000.0	0.005914477944717944
24	25	1000.0	0.012768635064899135
25	13	1000.0	0.0034796920849701008
25	23	1000.0	0.004343485680033577
25	24	1000.0	0.020881081441812374
