to_node from_node capacity prob_failure
1	2	5000.0	0.00032911675602173237
1	3	5000.0	0.0038443455682218995
2	1	5000.0	0.0003153633039975997
2	5	5000.0	0.0020068483575189657
3	1	5000.0	0.006686050172489506
3	4	5000.0	0.003232433907196836
3	6	5000.0	0.033385833018093405
5	2	5000.0	0.010794927299837036
5	4	5000.0	0.0029295224334309152
5	6	5000.0	0.0006001982042856609
4	3	5000.0	0.015358580157624493
4	5	5000.0	0.03688049749527215
4	7	5000.0	0.016772412089845104
4	8	5000.0	0.016167064353362876
6	3	5000.0	8.738155588915491e-5
6	5	5000.0	0.0017109003001630218
6	7	5000.0	0.0019059873720635144
6	8	5000.0	0.00033821720761905734
7	4	5000.0	0.018971076651878773
7	6	5000.0	0.0032368486761046823
7	8	5000.0	0.010719717840863426
7	11	5000.0	0.07076912826521942
8	4	5000.0	0.0042351796577606285
8	6	5000.0	0.010841734475886806
8	7	5000.0	0.005331346585500349
8	10	5000.0	0.042190324266377865
11	7	5000.0	0.0002748274880093379
11	9	5000.0	0.014378075482928018
11	10	5000.0	0.03748258691711872
11	12	5000.0	0.005713430038430279
10	8	5000.0	0.002602333932541278
10	9	5000.0	0.002666750495450977
10	11	5000.0	0.02586026533638474
10	12	5000.0	0.02039015706891529
9	10	5000.0	8.791086154663151e-5
9	11	5000.0	0.0013329984896621975
12	10	5000.0	0.011798556054542407
12	11	5000.0	0.011441355191447128
