to_node from_node capacity prob_failure
1	2	1.0	0.03126397337270856
1	4	1.0	0.0030107264033080766
1	74	1.0	0.005608700598689997
1	50	1.0	0.00023706511694954744
1	42	1.0	0.0032922186113159384
1	59	1.0	0.00612601207317662
2	1	1.0	0.008921038388146387
2	57	1.0	0.0007496666542856726
2	68	1.0	0.0028222612695756604
2	7	1.0	0.01895641766013772
2	4	1.0	0.041646181065859766
3	66	1.0	3.120177449462175e-5
3	4	1.0	0.003182275064735679
4	1	1.0	6.161237031676867e-5
4	2	1.0	0.0016763697642728078
4	3	1.0	0.002402331673002502
4	42	1.0	0.0007002811998246571
4	11	1.0	0.00189091966664766
4	67	1.0	0.004830040895105268
4	23	1.0	0.0009454439833191867
5	8	1.0	0.008265253331296182
6	11	1.0	0.03014119895592498
6	51	1.0	0.0027656069147781108
6	8	1.0	0.009878411982695871
7	2	1.0	0.016362071052414617
7	53	1.0	0.016371887068442007
7	8	1.0	0.023504706543111504
8	5	1.0	0.011722697244103367
8	6	1.0	0.02974267839870599
8	7	1.0	0.01469032203892349
9	27	1.0	0.00024897244532517363
9	68	1.0	0.08005188581033995
9	30	1.0	0.008038265672798214
9	16	1.0	0.006001573450472867
10	27	1.0	0.011867443629062372
10	30	1.0	0.0015041296751144473
10	40	1.0	0.0011915610350812923
11	4	1.0	0.0035752658860663954
11	6	1.0	0.00245491005169592
11	12	1.0	0.0025800405860155226
12	11	1.0	0.0022646231127837497
12	57	1.0	0.0026978935237819846
12	28	1.0	0.0007244266293725551
12	55	1.0	0.0005218445500379644
13	14	1.0	0.00483710422977739
13	15	1.0	0.011458086617600982
14	13	1.0	0.0005851558827543389
14	49	1.0	0.04262108603333241
15	13	1.0	0.0054531632980010835
15	27	1.0	0.0018006918635078413
15	16	1.0	6.168435201833251e-5
16	9	1.0	0.0002445611752018376
16	15	1.0	0.005680191373547564
16	32	1.0	0.03563101104744098
17	18	1.0	0.0077840096251443084
17	26	1.0	0.0004350382912797117
18	17	1.0	0.007089019590551311
18	41	1.0	0.008822313260169393
18	43	1.0	0.025719961070049393
18	67	1.0	0.00028721343671199787
18	42	1.0	0.004624835554399689
19	50	1.0	0.018960149541481827
19	20	1.0	0.0002717040630943108
20	19	1.0	0.01401918977124161
20	22	1.0	0.013520697265209365
21	50	1.0	0.008707061883982651
22	20	1.0	0.01933975868792686
22	23	1.0	0.01266377931741148
23	4	1.0	0.0017936440228191414
23	22	1.0	0.0015319267291458187
23	50	1.0	0.0013541815338508005
23	24	1.0	0.017191546285471565
24	23	1.0	0.004113587599505727
24	25	1.0	0.001446913253067283
24	42	1.0	0.014898836549534528
24	26	1.0	0.00029163252961086845
25	24	1.0	0.0019176187382742816
26	17	1.0	0.01772452037481742
26	24	1.0	0.004816744710145151
27	9	1.0	0.0009541916602552745
27	10	1.0	0.003032900600258849
27	15	1.0	0.00015343822447963013
27	67	1.0	0.015164924738913685
28	12	1.0	0.010192930759511925
29	34	1.0	0.010396039723717136
30	9	1.0	1.3776748492531686e-5
30	10	1.0	0.0021634714247646364
30	34	1.0	0.0010552467530861474
30	31	1.0	0.006124488140704111
30	40	1.0	0.01614380694878009
