to_node from_node capacity prob_failure
1	2	1000.0	0.0005810635702911825
1	4	1000.0	0.003949546390498706
1	74	1000.0	0.004129718047245278
1	50	1000.0	0.002329460149424649
1	42	1000.0	0.015633021631999998
1	59	1000.0	0.0007344531009536828
2	1	1000.0	0.00489976061599733
2	57	1000.0	0.005102592180161976
2	68	1000.0	0.012220447647840867
2	7	1000.0	0.020438759577273324
2	4	1000.0	0.00390928119444499
3	66	1000.0	0.013545132225772749
3	4	1000.0	0.05318729000503147
4	1	1000.0	0.00444962640841363
4	2	1000.0	0.028838093324884496
4	3	1000.0	0.005666681079427249
4	42	1000.0	0.0026214852710639454
4	11	1000.0	0.008409033582833693
4	67	1000.0	0.006516700905399682
4	23	1000.0	0.0029798142398755087
5	8	1000.0	0.0033856867621700638
6	11	1000.0	0.008659775432449614
6	51	1000.0	0.0034387359394948943
6	8	1000.0	0.00010660113105855233
7	2	1000.0	0.002208456182316399
7	53	1000.0	0.00518696043324625
7	8	1000.0	0.004826251709402801
8	5	1000.0	0.0018116345255757386
8	6	1000.0	0.006149453011130983
8	7	1000.0	0.0001427343885472499
9	27	1000.0	0.0016620828279785016
9	68	1000.0	0.00043241979238628383
9	30	1000.0	0.0027915023742111095
9	16	1000.0	0.0008546575084424035
10	27	1000.0	0.005079163694968392
10	30	1000.0	0.037898722669793425
10	40	1000.0	0.011353637708831894
11	4	1000.0	0.0070935981213304114
11	6	1000.0	0.0015085800736725809
11	12	1000.0	0.00015031431227792257
12	11	1000.0	2.6031533806039866e-5
12	57	1000.0	0.010503632279081394
12	28	1000.0	0.020517487749050097
12	55	1000.0	0.0063247070296063345
13	14	1000.0	0.00600220872778568
13	15	1000.0	0.004448297423602065
14	13	1000.0	0.015222413414496464
14	49	1000.0	0.022769365256661112
15	13	1000.0	0.01161935645406761
15	27	1000.0	0.010263086257047279
15	16	1000.0	0.0027728861888364643
16	9	1000.0	0.006681146045386594
16	15	1000.0	0.02597269898315132
16	32	1000.0	0.018563149715326528
17	18	1000.0	0.03024423203950527
17	26	1000.0	0.008552336571498821
18	17	1000.0	0.012719565331417161
18	41	1000.0	0.005515942113787219
18	43	1000.0	0.004325068076882621
18	67	1000.0	0.0066145829330557975
18	42	1000.0	0.0017564605976941663
19	50	1000.0	0.0019886871028769
19	20	1000.0	0.015120364983875144
20	19	1000.0	0.010684459457233902
20	22	1000.0	0.006990819494652983
21	50	1000.0	0.001548094366286866
22	20	1000.0	0.013312730011981966
22	23	1000.0	0.01650376882865856
23	4	1000.0	0.00017071194124832482
23	22	1000.0	0.00865303427484112
23	50	1000.0	0.008780726785703958
23	24	1000.0	0.006254237098273467
24	23	1000.0	0.0019247214668816934
24	25	1000.0	0.009990432873513297
24	42	1000.0	0.0026032284608886124
24	26	1000.0	0.004005218397713439
25	24	1000.0	0.0036700035994447085
26	17	1000.0	0.004420352891764444
26	24	1000.0	0.002540192072620134
27	9	1000.0	0.0010554370273265685
27	10	1000.0	0.019719547219005314
27	15	1000.0	0.0012881563734826007
